PREŠOVSKÝ  KRAJ ;;;;;;;;;;;;;;;;;;;;;;;;;
;;Charakteristiky osídlenia;;;;;Infraštruktúra v rómskych osídleniach;;;;;;Infraštruktúra majority;;;;Obydlia v rómskych osídleniach;;;;;;Obyvatelia rómskych osídlení;;
;;;;;;;Dostupnosť inžinierskych sietí;;;;Verejné osvetlenie;Prístupová cesta;Dostupnosť inžinierskych sietí v obci;;;;Celkový počet obydlí;Podiel legálnych obydlí;Podiel obydlí napojených na inžinierske siete;;;;Počet obyvateľov   ;;Podiel na celkovom počte obyvateľov
Názov obce;Mesto/ obec;Lokalizácia osídlenia;Poloha osídlenia;Vzdialenosť osídlenia (v m);Bariéra;Vysporiadanosť pozemkov;Vodovod ;Kanalizácia;Elektrina;Plyn;;;Vodovod;Kanalizácia;Elektrina;Plyn;;;Vodovod;Kanalizácia;Plyn;Elektrina;V osídlení;Pripadajúcich na jedno obydlie;
Varadka;obec;intravilán;integrované/rozptýlené;;;vysporiadané;áno;nie;áno;nie;áno;;;;;;9;100.0;88.9;0.0;0.0;88.9;42;4.7;
Zborov;obec;;;;;;;;;;;;áno;nie;áno;áno;182;40.1;46.2;0.0;*;96.7;1140;6.1;38.4
Zborov;obec;intravilán;mimo obce;50;potok;nevysporiadané;áno;nie;áno;nie;áno;iná;;;;;106;0.0;9.4;0.0;0.0;94.3;540;5.6;
Zborov;obec;intravilán;integrované/rozptýlené;;;čiastočne vysporiadané;áno;nie;áno;áno;áno;;;;;;40;92.5;95.0;0.0;*;100.0;250;6.3;
Zborov;obec;intravilán;na okraji;;;vysporiadané;áno;nie;áno;áno;áno;asfaltová;;;;;36;100.0;100.0;0.0;8.3;100.0;25;7.2;
;;;;;;;;;;;;;;;;;;;;;;;;;
OKRES HUMENNÉ;;;;;;;;;;;;;;;;;;;;;;;;;
Adidovce;obec;intravilán;integrované/rozptýlené;;;*;áno;nie;áno;nie;áno;;áno;nie;áno;áno;1;100.0;100.0;0.0;0.0;100.0;14;14.0;6.0
Brekov;obec;intravilán;na okraji;;;*;áno;nie;áno;áno;áno;asfaltová;áno;nie;áno;áno;46;100.0;100.0;0.0;95.7;100.0;285;6.2;22.8
Humenné;mesto;;;;;;;;;;;;áno;áno;áno;áno;*;*;*;*;*;*;2347;*;6.7
Humenné;mesto;intravilán;integrované/rozptýlené;;;vysporiadané;áno;áno;áno;áno;áno;;;;;;140;100.0;*;*;*;*;1150;8.2;
Humenné;mesto;intravilán;na okraji;;;vysporiadané;áno;áno;áno;nie;áno;asfaltová;;;;;136;66.9;*;*;0.0;*;1180;*;
Kamenica nad Cirochou;obec;intravilán;integrované/rozptýlené;;;vysporiadané;áno;áno;áno;áno;áno;;áno;čiastočne;áno;áno;6;100.0;100.0;83.3;100.0;100.0;46;7.7;8.2
Kamenica nad Cirochou;obec;;;;;;;;;;;;áno;čiastočne;áno;áno;41;100.0;87.8;0.0;92.7;100.0;256;6.3;11.3
Kamenica nad Cirochou;obec;intravilán;na okraji;;;vysporiadané;áno;nie;áno;nie;áno;asfaltová;;;;;25;100.0;80.0;0.0;88.0;100.0;*;*;
